Addr,City,Cust Nm,Cust Region,Cust Terr,Decile (group),Email,End Date,Geo Id,Geo Level Nm,Geo Nm,Load date,Mdm Id,Prod Id,Prod Nm,Start Date,State,TBmaster,Time Bucket,Trgt Flg,Zip,% Reach,Avegarge Visit,ClickThrough Rate,count ID,Curr Calls,Curr Emails Clicked,Curr Emails Open,Curr Emails Sent,Curr Emails Unsubcribed,Curr In Prsn Calls,Curr Vrtl Calls,Decile,Email Open Rate,Fax,Frequncy,Geo Level Id,HCP Engaged Email,HCP Reached email,Opt out Rate,Phone,SR no,Tot Spkr Prgm,Tot Spkr Prgm Atnd
56 CLUB MANOR DR STE 100,POMPTON PLAINS,CHARLES RANDALL DYGERT,MID-ATLANTIC,NORTH JERSEY,Decile 3-4,CHARLES RANDALL DYGERT@icould.com,12/31/2020,U000101,NATION,US,12/15/2020,10019202,1001001,EXL,12/1/2020,NJ,M12,M12,N,7444,1,1,,1,3,0,0,0,0,1,2,3,,"9,106,155,076",1,2,0,0,,"9,407,332,510",216,0,0
56 CLUB MANOR DR STE 100,POMPTON PLAINS,CHARLES RANDALL DYGERT,MID-ATLANTIC,NORTH JERSEY,Decile 3-4,CHARLES RANDALL DYGERT@icould.com,12/20/2021,U000101,NATION,US,12/15/2020,10019202,1001001,EXL,9/10/2020,NJ,LTD,LTD,N,7444,1,1,,1,3,0,0,0,0,1,2,3,,"9,106,155,076",1,2,0,0,,"9,407,332,510",216,0,0
49 JESSE HILL JR DR SE 482,LOVELAND,SARA D TURBOW,UPPER NORTHWEST CENTRAL,DENVER,Decile 1-2,SARA D TURBOW@gmail.com,8/31/2021,U000101,NATION,US,8/18/2021,10018698,1001001,EXL,8/1/2021,CO,M4,M4,N,80538,1,1,,1,3,0,0,4,0,1,2,1,0,"2,155,039,357",1,2,0,1,,"7,507,331,934",144,0,0
49 JESSE HILL JR DR SE 482,LOVELAND,SARA D TURBOW,UPPER NORTHWEST CENTRAL,DENVER,Decile 1-2,SARA D TURBOW@gmail.com,12/20/2021,U000101,NATION,US,8/18/2021,10018698,1001001,EXL,1/1/2021,CO,YTD,YTD,N,80538,1,1,,1,3,0,0,4,0,1,2,1,0,"2,155,039,357",1,2,0,1,,"7,507,331,934",144,0,0
49 JESSE HILL JR DR SE 482,LOVELAND,SARA D TURBOW,UPPER NORTHWEST CENTRAL,DENVER,Decile 1-2,SARA D TURBOW@gmail.com,12/20/2021,U000101,NATION,US,8/18/2021,10018698,1001001,EXL,9/10/2020,CO,LTD,LTD,N,80538,1,1,,1,3,0,0,4,0,1,2,1,0,"2,155,039,357",1,2,0,1,,"7,507,331,934",144,0,0
49 JESSE HILL JR DR SE,HIGH POINT,ELIZABETH A DAVLANTES,MID-CENTRAL,CHARLOTTE,Decile 9-10,ELIZABETH A DAVLANTES@thunderbird.com,12/20/2021,U000101,NATION,US,11/9/2020,10010391,1001001,EXL,9/10/2020,NC,LTD,LTD,Y,27262,1,1,0,1,3,0,2,2,0,1,2,10,1,"7,635,877,989",1,2,0,1,0,"9,007,335,926",643,1,1
49 JESSE HILL JR DR SE,ERIE,ABDULLAH ABDULRAHMAN BAKHSH,GREAT LAKES,PITTSBURGH,Decile 7-8,ABDULLAH ABDULRAHMAN BAKHSH@gmail.com,7/31/2021,U000101,NATION,US,7/29/2021,10021300,1001001,EXL,7/1/2021,PA,M5,M5,N,16502,0,1,,1,0,0,0,1,0,0,0,8,0,"9,376,561,775",1,2,0,1,,"8,407,331,110",41,0,0
49 JESSE HILL JR DR SE,ROME,EVA R RIMLER,SOUTH EAST,ATLANTA NORTH,Decile 9-10,EVA R RIMLER@outlook.com,12/20/2021,U000101,NATION,US,12/6/2021,10019958,1001001,EXL,12/1/2021,GA,MTD,MTD,Y,30165,1,1,,1,1,0,0,3,0,1,0,10,0,"7,067,878,176",1,2,0,1,,"8,407,333,374",324,0,0
49 JESSE HILL JR DR SE,ROME,EVA R RIMLER,SOUTH EAST,ATLANTA NORTH,Decile 9-10,EVA R RIMLER@outlook.com,12/20/2021,U000101,NATION,US,12/6/2021,10019958,1001001,EXL,10/1/2021,GA,QTD,QTD,Y,30165,1,1,,1,1,0,0,3,0,1,0,10,0,"7,067,878,176",1,2,0,1,,"8,407,333,374",324,0,0
49 JESSE HILL JR DR SE,ROME,EVA R RIMLER,SOUTH EAST,ATLANTA NORTH,Decile 9-10,EVA R RIMLER@outlook.com,12/20/2021,U000101,NATION,US,12/6/2021,10019958,1001001,EXL,1/1/2021,GA,YTD,YTD,Y,30165,1,1,,1,1,0,0,3,0,1,0,10,0,"7,067,878,176",1,2,0,1,,"8,407,333,374",324,0,0
49 JESSE HILL JR DR SE,ERIE,ABDULLAH ABDULRAHMAN BAKHSH,GREAT LAKES,PITTSBURGH,Decile 7-8,ABDULLAH ABDULRAHMAN BAKHSH@gmail.com,12/20/2021,U000101,NATION,US,7/29/2021,10021300,1001001,EXL,1/1/2021,PA,YTD,YTD,N,16502,0,1,,1,0,0,0,1,0,0,0,8,0,"9,376,561,775",1,2,0,1,,"8,407,331,110",41,0,0
49 JESSE HILL JR DR SE,ROME,EVA R RIMLER,SOUTH EAST,ATLANTA NORTH,Decile 9-10,EVA R RIMLER@outlook.com,12/20/2021,U000101,NATION,US,12/6/2021,10019958,1001001,EXL,9/10/2020,GA,LTD,LTD,Y,30165,1,1,,1,1,0,0,3,0,1,0,10,0,"7,067,878,176",1,2,0,1,,"8,407,333,374",324,0,0
49 JESSE HILL JR DR SE,ERIE,ABDULLAH ABDULRAHMAN BAKHSH,GREAT LAKES,PITTSBURGH,Decile 7-8,ABDULLAH ABDULRAHMAN BAKHSH@gmail.com,12/20/2021,U000101,NATION,US,7/29/2021,10021300,1001001,EXL,9/10/2020,PA,LTD,LTD,N,16502,0,1,,1,0,0,0,1,0,0,0,8,0,"9,376,561,775",1,2,0,1,,"8,407,331,110",41,0,0
48 SANDERSON ST,WEST HAVEN,KATRINA K HULL,NORTHEAST,HARTFORD,Decile 5-6,KATRINA K HULL@gmail.com,2/28/2021,U000101,NATION,US,2/27/2021,10018397,1001001,EXL,2/1/2021,CT,M10,M10,N,6516,1,1,0.5,1,2,1,2,2,0,1,1,5,1,"2,037,893,007",1,2,1,1,0,"7,507,331,590",101,1,1
48 SANDERSON ST,WEST HAVEN,KATRINA K HULL,NORTHEAST,HARTFORD,Decile 5-6,KATRINA K HULL@gmail.com,12/20/2021,U000101,NATION,US,2/27/2021,10018397,1001001,EXL,1/1/2021,CT,YTD,YTD,N,6516,1,1,0.5,1,2,1,2,2,0,1,1,5,1,"2,037,893,007",1,2,1,1,0,"7,507,331,590",101,1,1
48 SANDERSON ST,WEST HAVEN,KATRINA K HULL,NORTHEAST,HARTFORD,Decile 5-6,KATRINA K HULL@gmail.com,12/20/2021,U000101,NATION,US,2/27/2021,10018397,1001001,EXL,9/10/2020,CT,LTD,LTD,N,6516,1,1,0.5,1,2,1,2,2,0,1,1,5,1,"2,037,893,007",1,2,1,1,0,"7,507,331,590",101,1,1
42 NICHOLS ST STE 10,REDFORD,MARIA LOLA CASTRO-JIMENEZ,GREAT LAKES,DETROIT SOUTH,Decile 7-8,MARIA LOLA CASTRO-JIMENEZ@gmail.com,11/30/2021,U000101,NATION,US,11/21/2021,10011826,1001001,EXL,11/1/2021,MI,M1,M1,N,48239,1,1,,1,2,0,0,4,0,0,2,7,0,"6,053,225,704",1,2,0,1,,"7,807,337,566",848,1,0
42 NICHOLS ST STE 10,REDFORD,MARIA LOLA CASTRO-JIMENEZ,GREAT LAKES,DETROIT SOUTH,Decile 7-8,MARIA LOLA CASTRO-JIMENEZ@gmail.com,12/20/2021,U000101,NATION,US,11/21/2021,10011826,1001001,EXL,10/1/2021,MI,QTD,QTD,N,48239,1,1,,1,2,0,0,4,0,0,2,7,0,"6,053,225,704",1,2,0,1,,"7,807,337,566",848,1,0
42 NICHOLS ST STE 10,REDFORD,MARIA LOLA CASTRO-JIMENEZ,GREAT LAKES,DETROIT SOUTH,Decile 7-8,MARIA LOLA CASTRO-JIMENEZ@gmail.com,12/20/2021,U000101,NATION,US,11/21/2021,10011826,1001001,EXL,1/1/2021,MI,YTD,YTD,N,48239,1,1,,1,2,0,0,4,0,0,2,7,0,"6,053,225,704",1,2,0,1,,"7,807,337,566",848,1,0
42 NICHOLS ST STE 10,REDFORD,MARIA LOLA CASTRO-JIMENEZ,GREAT LAKES,DETROIT SOUTH,Decile 7-8,MARIA LOLA CASTRO-JIMENEZ@gmail.com,12/20/2021,U000101,NATION,US,11/21/2021,10011826,1001001,EXL,9/10/2020,MI,LTD,LTD,N,48239,1,1,,1,2,0,0,4,0,0,2,7,0,"6,053,225,704",1,2,0,1,,"7,807,337,566",848,1,0
42 E LAUREL RD STE 1800,CHEYENNE,DONALD R NOLL,Unassigned,US,Decile 7-8,DONALD R NOLL@gmail.com,5/31/2021,U000101,NATION,US,5/11/2021,10011952,1001001,EXL,5/1/2021,WY,M7,M7,N,82001,0,1,,1,0,0,0,4,0,0,0,7,0,"4,806,490,783",1,2,0,1,,"8,307,337,710",866,1,0
42 E LAUREL RD STE 1800,CHEYENNE,DONALD R NOLL,Unassigned,US,Decile 7-8,DONALD R NOLL@gmail.com,12/20/2021,U000101,NATION,US,5/11/2021,10011952,1001001,EXL,1/1/2021,WY,YTD,YTD,N,82001,0,1,,1,0,0,0,4,0,0,0,7,0,"4,806,490,783",1,2,0,1,,"8,307,337,710",866,1,0
42 E LAUREL RD STE 1800,CHEYENNE,DONALD R NOLL,Unassigned,US,Decile 7-8,DONALD R NOLL@gmail.com,12/20/2021,U000101,NATION,US,5/11/2021,10011952,1001001,EXL,9/10/2020,WY,LTD,LTD,N,82001,0,1,,1,0,0,0,4,0,0,0,7,0,"4,806,490,783",1,2,0,1,,"8,307,337,710",866,1,0
41 PARK CREEK DR,GARLAND,MARC TARO ISHIZUKA,SOUTHWEST,DALLAS,Decile 3-4,MARC TARO ISHIZUKA@gmail.com,1/31/2021,U000101,NATION,US,1/13/2021,10011259,1001001,EXL,1/1/2021,TX,M11,M11,N,75044,0,1,0,1,0,0,1,3,0,0,0,4,0.333333333,"8,602,245,774",1,2,0,1,0,"8,307,336,918",767,0,0
41 PARK CREEK DR,GARLAND,MARC TARO ISHIZUKA,SOUTHWEST,DALLAS,Decile 3-4,MARC TARO ISHIZUKA@gmail.com,12/20/2021,U000101,NATION,US,1/13/2021,10011259,1001001,EXL,1/1/2021,TX,YTD,YTD,N,75044,0,1,0,1,0,0,1,3,0,0,0,4,0.333333333,"8,602,245,774",1,2,0,1,0,"8,307,336,918",767,0,0
41 PARK CREEK DR,GARLAND,MARC TARO ISHIZUKA,SOUTHWEST,DALLAS,Decile 3-4,MARC TARO ISHIZUKA@gmail.com,12/20/2021,U000101,NATION,US,1/13/2021,10011259,1001001,EXL,9/10/2020,TX,LTD,LTD,N,75044,0,1,0,1,0,0,1,3,0,0,0,4,0.333333333,"8,602,245,774",1,2,0,1,0,"8,307,336,918",767,0,0
40 TEMPLE ST STE 1A,LUTHERVILLE,QENDRESA  BEQIRI,MID-ATLANTIC,BALTIMORE,Decile 9-10,QENDRESA  BEQIRI@aolmail.com,12/20/2021,U000101,NATION,US,11/4/2020,10019853,1001001,EXL,9/10/2020,MD,LTD,LTD,Y,21093,0,1,0,1,0,0,3,3,0,0,0,9,1,"5,867,518,596",1,2,0,1,0,"9,007,333,254",309,1,0
32-36 CENTRAL AVE,HONOLULU,CHRISTOPHER JD TEMS,Unassigned,US,Decile 5-6,CHRISTOPHER JD TEMS@gmail.com,9/30/2021,U000101,NATION,US,9/23/2021,10009887,1001001,EXL,9/1/2021,HI,M3,M3,N,96813,1,1,,1,2,0,0,3,0,0,2,5,0,"8,662,859,740",1,2,0,1,,"9,007,335,350",571,1,1
32-36 CENTRAL AVE,HONOLULU,CHRISTOPHER JD TEMS,Unassigned,US,Decile 5-6,CHRISTOPHER JD TEMS@gmail.com,12/20/2021,U000101,NATION,US,9/23/2021,10009887,1001001,EXL,1/1/2021,HI,YTD,YTD,N,96813,1,1,,1,2,0,0,3,0,0,2,5,0,"8,662,859,740",1,2,0,1,,"9,007,335,350",571,1,1
32-36 CENTRAL AVE,HONOLULU,CHRISTOPHER JD TEMS,Unassigned,US,Decile 5-6,CHRISTOPHER JD TEMS@gmail.com,12/20/2021,U000101,NATION,US,9/23/2021,10009887,1001001,EXL,9/10/2020,HI,LTD,LTD,N,96813,1,1,,1,2,0,0,3,0,0,2,5,0,"8,662,859,740",1,2,0,1,,"9,007,335,350",571,1,1
30 HOPE DR STE 2400,OZARK,LAUREN M PRICE,MIDWEST,SPRINGFIELD / SAINT LOUIS WEST,Decile 1-2,LAUREN M PRICE@yahoo.com,12/31/2020,U000101,NATION,US,12/28/2020,10019307,1001001,EXL,12/1/2020,MO,M12,M12,N,65721,1,1,,1,2,0,0,0,0,0,2,1,,"4,172,695,595",1,2,0,0,,"8,107,332,630",231,1,1
30 HOPE DR STE 2400,OZARK,LAUREN M PRICE,MIDWEST,SPRINGFIELD / SAINT LOUIS WEST,Decile 1-2,LAUREN M PRICE@yahoo.com,12/20/2021,U000101,NATION,US,12/28/2020,10019307,1001001,EXL,9/10/2020,MO,LTD,LTD,N,65721,1,1,,1,2,0,0,0,0,0,2,1,,"4,172,695,595",1,2,0,0,,"8,107,332,630",231,1,1
29 HOSPITAL PLZ STE 602,WHITMORE LAKE,MARK M LANDRENEAU,GREAT LAKES,DETROIT SOUTH,Decile 3-4,MARK M LANDRENEAU@outlook.com,3/31/2021,U000101,NATION,US,3/11/2021,10021188,1001001,EXL,3/1/2021,MI,M9,M9,N,48189,1,1,,1,1,0,0,1,0,1,0,4,0,"6,104,371,942",1,2,0,1,,"9,407,330,982",25,0,0
29 HOSPITAL PLZ STE 602,WHITMORE LAKE,MARK M LANDRENEAU,GREAT LAKES,DETROIT SOUTH,Decile 3-4,MARK M LANDRENEAU@outlook.com,12/20/2021,U000101,NATION,US,3/11/2021,10021188,1001001,EXL,1/1/2021,MI,YTD,YTD,N,48189,1,1,,1,1,0,0,1,0,1,0,4,0,"6,104,371,942",1,2,0,1,,"9,407,330,982",25,0,0
29 HOSPITAL PLZ STE 602,WHITMORE LAKE,MARK M LANDRENEAU,GREAT LAKES,DETROIT SOUTH,Decile 3-4,MARK M LANDRENEAU@outlook.com,12/20/2021,U000101,NATION,US,3/11/2021,10021188,1001001,EXL,9/10/2020,MI,LTD,LTD,N,48189,1,1,,1,1,0,0,1,0,1,0,4,0,"6,104,371,942",1,2,0,1,,"9,407,330,982",25,0,0
22 BRAMHALL ST,FEDERAL WAY,RANDOLPH S THOMAS,UPPER NORTHWEST CENTRAL,SEATTLE SOUTH,Decile 3-4,RANDOLPH S THOMAS@GLOBAL.NET,6/30/2021,U000101,NATION,US,6/2/2021,10010825,1001001,EXL,6/1/2021,WA,M6,M6,N,98003,1,1,1,1,1,2,2,3,1,0,1,4,0.666666667,"7,182,405,986",1,2,1,1,0.5,"8,307,336,422",705,1,1
22 BRAMHALL ST,FEDERAL WAY,RANDOLPH S THOMAS,UPPER NORTHWEST CENTRAL,SEATTLE SOUTH,Decile 3-4,RANDOLPH S THOMAS@GLOBAL.NET,12/20/2021,U000101,NATION,US,6/2/2021,10010825,1001001,EXL,1/1/2021,WA,YTD,YTD,N,98003,1,1,1,1,1,2,2,3,1,0,1,4,0.666666667,"7,182,405,986",1,2,1,1,0.5,"8,307,336,422",705,1,1
22 BRAMHALL ST,FEDERAL WAY,RANDOLPH S THOMAS,UPPER NORTHWEST CENTRAL,SEATTLE SOUTH,Decile 3-4,RANDOLPH S THOMAS@GLOBAL.NET,12/20/2021,U000101,NATION,US,6/2/2021,10010825,1001001,EXL,9/10/2020,WA,LTD,LTD,N,98003,1,1,1,1,1,2,2,3,1,0,1,4,0.666666667,"7,182,405,986",1,2,1,1,0.5,"8,307,336,422",705,1,1
22 BRAMHALL ST,VISALIA,BRIAN F KING,WEST,SAN FRANCISCO EAST,Decile 1-2,BRIAN F KING@thunderbird.com,12/31/2020,U000101,NATION,US,12/23/2020,10011560,1001001,EXL,12/1/2020,CA,M12,M12,N,93291,1,1,,1,1,0,0,1,0,1,0,1,0,"9,017,551,590",1,2,0,1,,"9,407,337,262",810,1,0
22 BRAMHALL ST,PRINCE FREDERICK,LAUREN B MCGOVERN,MID-ATLANTIC,WASHINGTON DC SOUTH,Decile 9-10,LAUREN B MCGOVERN@aolmail.com,1/31/2021,U000101,NATION,US,1/5/2021,10019650,1001001,EXL,1/1/2021,MD,M11,M11,Y,20678,1,1,1,1,1,2,2,3,1,1,0,10,0.666666667,"3,152,530,841",1,2,1,1,0.5,"8,307,333,022",280,0,0
22 BRAMHALL ST,PALM BAY,GABRIEL E MATOS,SOUTH EAST,ORLANDO,Decile 3-4,GABRIEL E MATOS@yahoo.com,2/28/2021,U000101,NATION,US,2/14/2021,10019776,1001001,EXL,2/1/2021,FL,M10,M10,N,32907,0,1,1,1,0,1,1,4,1,0,0,4,0.25,"4,152,063,142",1,2,1,1,1,"8,307,333,166",298,1,0
22 BRAMHALL ST,SCARBOROUGH,ELIZABETH L HERRLE,NORTHEAST,BOSTON NORTH,Decile 3-4,ELIZABETH L HERRLE@GLOBAL.NET,2/28/2021,U000101,NATION,US,2/27/2021,10018411,1001001,EXL,2/1/2021,ME,M10,M10,N,4074,1,1,,1,2,0,0,2,0,0,2,4,0,"7,187,715,777",1,2,0,1,,"9,407,331,606",103,0,0
22 BRAMHALL ST,WELLS,JO ELLEN LINDER,NORTHEAST,BOSTON NORTH,Decile 7-8,JO ELLEN LINDER@icould.com,5/31/2021,U000101,NATION,US,5/18/2021,10009397,1001001,EXL,5/1/2021,ME,M7,M7,N,4090,1,1,0,1,3,0,3,4,0,1,2,7,0.75,"2,159,552,516",1,2,0,1,0,"7,507,334,790",501,1,0
22 BRAMHALL ST,WELLS,JO ELLEN LINDER,NORTHEAST,BOSTON NORTH,Decile 7-8,JO ELLEN LINDER@icould.com,12/20/2021,U000101,NATION,US,5/18/2021,10009397,1001001,EXL,1/1/2021,ME,YTD,YTD,N,4090,1,1,0,1,3,0,3,4,0,1,2,7,0.75,"2,159,552,516",1,2,0,1,0,"7,507,334,790",501,1,0
22 BRAMHALL ST,PALM BAY,GABRIEL E MATOS,SOUTH EAST,ORLANDO,Decile 3-4,GABRIEL E MATOS@yahoo.com,12/20/2021,U000101,NATION,US,2/14/2021,10019776,1001001,EXL,1/1/2021,FL,YTD,YTD,N,32907,0,1,1,1,0,1,1,4,1,0,0,4,0.25,"4,152,063,142",1,2,1,1,1,"8,307,333,166",298,1,0
22 BRAMHALL ST,PRINCE FREDERICK,LAUREN B MCGOVERN,MID-ATLANTIC,WASHINGTON DC SOUTH,Decile 9-10,LAUREN B MCGOVERN@aolmail.com,12/20/2021,U000101,NATION,US,1/5/2021,10019650,1001001,EXL,1/1/2021,MD,YTD,YTD,Y,20678,1,1,1,1,1,2,2,3,1,1,0,10,0.666666667,"3,152,530,841",1,2,1,1,0.5,"8,307,333,022",280,0,0
22 BRAMHALL ST,SCARBOROUGH,ELIZABETH L HERRLE,NORTHEAST,BOSTON NORTH,Decile 3-4,ELIZABETH L HERRLE@GLOBAL.NET,12/20/2021,U000101,NATION,US,2/27/2021,10018411,1001001,EXL,1/1/2021,ME,YTD,YTD,N,4074,1,1,,1,2,0,0,2,0,0,2,4,0,"7,187,715,777",1,2,0,1,,"9,407,331,606",103,0,0
22 BRAMHALL ST,VISALIA,BRIAN F KING,WEST,SAN FRANCISCO EAST,Decile 1-2,BRIAN F KING@thunderbird.com,12/20/2021,U000101,NATION,US,12/23/2020,10011560,1001001,EXL,9/10/2020,CA,LTD,LTD,N,93291,1,1,,1,1,0,0,1,0,1,0,1,0,"9,017,551,590",1,2,0,1,,"9,407,337,262",810,1,0
22 BRAMHALL ST,PITTSFIELD,TIMOTHY S FALLON,NORTHEAST,ALBANY,Decile 7-8,TIMOTHY S FALLON@gmail.com,12/20/2021,U000101,NATION,US,10/15/2020,10011329,1001001,EXL,9/10/2020,MA,LTD,LTD,N,1201,1,1,1,1,3,2,2,2,0,1,2,7,1,"9,419,290,636",1,2,1,1,0,"9,407,336,998",777,0,0
22 BRAMHALL ST,WELLS,JO ELLEN LINDER,NORTHEAST,BOSTON NORTH,Decile 7-8,JO ELLEN LINDER@icould.com,12/20/2021,U000101,NATION,US,5/18/2021,10009397,1001001,EXL,9/10/2020,ME,LTD,LTD,N,4090,1,1,0,1,3,0,3,4,0,1,2,7,0.75,"2,159,552,516",1,2,0,1,0,"7,507,334,790",501,1,0
22 BRAMHALL ST,PALM BAY,GABRIEL E MATOS,SOUTH EAST,ORLANDO,Decile 3-4,GABRIEL E MATOS@yahoo.com,12/20/2021,U000101,NATION,US,2/14/2021,10019776,1001001,EXL,9/10/2020,FL,LTD,LTD,N,32907,0,1,1,1,0,1,1,4,1,0,0,4,0.25,"4,152,063,142",1,2,1,1,1,"8,307,333,166",298,1,0
22 BRAMHALL ST,PRINCE FREDERICK,LAUREN B MCGOVERN,MID-ATLANTIC,WASHINGTON DC SOUTH,Decile 9-10,LAUREN B MCGOVERN@aolmail.com,12/20/2021,U000101,NATION,US,1/5/2021,10019650,1001001,EXL,9/10/2020,MD,LTD,LTD,Y,20678,1,1,1,1,1,2,2,3,1,1,0,10,0.666666667,"3,152,530,841",1,2,1,1,0.5,"8,307,333,022",280,0,0
22 BRAMHALL ST,SCARBOROUGH,ELIZABETH L HERRLE,NORTHEAST,BOSTON NORTH,Decile 3-4,ELIZABETH L HERRLE@GLOBAL.NET,12/20/2021,U000101,NATION,US,2/27/2021,10018411,1001001,EXL,9/10/2020,ME,LTD,LTD,N,4074,1,1,,1,2,0,0,2,0,0,2,4,0,"7,187,715,777",1,2,0,1,,"9,407,331,606",103,0,0
21 HIGHLAND AVE STE 24,LODI,HOUTAN  GOLZARI,GREAT LAKES,COLUMBUS,Decile 7-8,HOUTAN  GOLZARI@aolmail.com,1/31/2021,U000101,NATION,US,1/10/2021,10019076,1001001,EXL,1/1/2021,OH,M11,M11,N,44254,1,1,1,1,3,2,2,2,0,1,2,7,1,"3,167,167,277",1,2,1,1,0,"9,007,332,366",198,0,0
21 HIGHLAND AVE STE 24,LODI,HOUTAN  GOLZARI,GREAT LAKES,COLUMBUS,Decile 7-8,HOUTAN  GOLZARI@aolmail.com,12/20/2021,U000101,NATION,US,1/10/2021,10019076,1001001,EXL,1/1/2021,OH,YTD,YTD,N,44254,1,1,1,1,3,2,2,2,0,1,2,7,1,"3,167,167,277",1,2,1,1,0,"9,007,332,366",198,0,0
21 HIGHLAND AVE STE 24,LODI,HOUTAN  GOLZARI,GREAT LAKES,COLUMBUS,Decile 7-8,HOUTAN  GOLZARI@aolmail.com,12/20/2021,U000101,NATION,US,1/10/2021,10019076,1001001,EXL,9/10/2020,OH,LTD,LTD,N,44254,1,1,1,1,3,2,2,2,0,1,2,7,1,"3,167,167,277",1,2,1,1,0,"9,007,332,366",198,0,0
20 YORK ST FL 2,WOODHAVEN,ALI  VAEZY,GREAT LAKES,DETROIT SOUTH,Decile 3-4,ALI  VAEZY@yahoo.com,9/30/2021,U000101,NATION,US,9/21/2021,10019069,1001001,EXL,9/1/2021,MI,M3,M3,N,48183,1,1,,1,1,0,0,3,0,0,1,4,0,"9,103,232,097",1,2,0,1,,"8,407,332,358",197,0,0
20 YORK ST FL 2,WOODHAVEN,ALI  VAEZY,GREAT LAKES,DETROIT SOUTH,Decile 3-4,ALI  VAEZY@yahoo.com,12/20/2021,U000101,NATION,US,9/21/2021,10019069,1001001,EXL,1/1/2021,MI,YTD,YTD,N,48183,1,1,,1,1,0,0,3,0,0,1,4,0,"9,103,232,097",1,2,0,1,,"8,407,332,358",197,0,0
20 YORK ST FL 2,WOODHAVEN,ALI  VAEZY,GREAT LAKES,DETROIT SOUTH,Decile 3-4,ALI  VAEZY@yahoo.com,12/20/2021,U000101,NATION,US,9/21/2021,10019069,1001001,EXL,9/10/2020,MI,LTD,LTD,N,48183,1,1,,1,1,0,0,3,0,0,1,4,0,"9,103,232,097",1,2,0,1,,"8,407,332,358",197,0,0
20 YORK ST CB-2041,TEMPLE TERRACE,KARLA J NOCKLEBY,SOUTH EAST,TAMPA,Decile 7-8,KARLA J NOCKLEBY@yahoo.com,1/31/2021,U000101,NATION,US,1/14/2021,10019013,1001001,EXL,1/1/2021,FL,M11,M11,N,33637,1,1,0.333333333,1,3,1,3,4,1,1,2,8,0.75,"9,529,933,286",1,2,1,1,0.333333333,"8,407,332,294",189,0,0
20 YORK ST CB-2041,EAST LIVERPOOL,CHRISTINE M HALEY,GREAT LAKES,COLUMBUS,Decile 3-4,CHRISTINE M HALEY@icould.com,2/28/2021,U000101,NATION,US,2/25/2021,10019846,1001001,EXL,2/1/2021,OH,M10,M10,N,43920,1,1,0,1,2,0,2,3,0,0,2,3,0.666666667,"2,062,991,920",1,2,0,1,0,"9,007,333,246",308,0,0
20 YORK ST CB-2041,EAST LIVERPOOL,CHRISTINE M HALEY,GREAT LAKES,COLUMBUS,Decile 3-4,CHRISTINE M HALEY@icould.com,12/20/2021,U000101,NATION,US,2/25/2021,10019846,1001001,EXL,1/1/2021,OH,YTD,YTD,N,43920,1,1,0,1,2,0,2,3,0,0,2,3,0.666666667,"2,062,991,920",1,2,0,1,0,"9,007,333,246",308,0,0
20 YORK ST CB-2041,TEMPLE TERRACE,KARLA J NOCKLEBY,SOUTH EAST,TAMPA,Decile 7-8,KARLA J NOCKLEBY@yahoo.com,12/20/2021,U000101,NATION,US,1/14/2021,10019013,1001001,EXL,1/1/2021,FL,YTD,YTD,N,33637,1,1,0.333333333,1,3,1,3,4,1,1,2,8,0.75,"9,529,933,286",1,2,1,1,0.333333333,"8,407,332,294",189,0,0
20 YORK ST CB-2041,EAST LIVERPOOL,CHRISTINE M HALEY,GREAT LAKES,COLUMBUS,Decile 3-4,CHRISTINE M HALEY@icould.com,12/20/2021,U000101,NATION,US,2/25/2021,10019846,1001001,EXL,9/10/2020,OH,LTD,LTD,N,43920,1,1,0,1,2,0,2,3,0,0,2,3,0.666666667,"2,062,991,920",1,2,0,1,0,"9,007,333,246",308,0,0
20 YORK ST CB-2041,TEMPLE TERRACE,KARLA J NOCKLEBY,SOUTH EAST,TAMPA,Decile 7-8,KARLA J NOCKLEBY@yahoo.com,12/20/2021,U000101,NATION,US,1/14/2021,10019013,1001001,EXL,9/10/2020,FL,LTD,LTD,N,33637,1,1,0.333333333,1,3,1,3,4,1,1,2,8,0.75,"9,529,933,286",1,2,1,1,0.333333333,"8,407,332,294",189,0,0
20 YORK ST,SEARCY,ANGELA J KANG,MID-CENTRAL,MEMPHIS LITTLE ROCK,Decile 9-10,ANGELA J KANG@gmail.com,4/30/2021,U000101,NATION,US,4/7/2021,10011854,1001001,EXL,4/1/2021,AR,M8,M8,Y,72143,1,1,,1,3,0,0,0,0,1,2,9,,"7,183,343,557",1,2,0,0,,"8,407,337,598",852,0,0
20 YORK ST,EAST STROUDSBURG,SHIVANI N DESAI,MID-ATLANTIC,ALLENTOWN,Decile 3-4,SHIVANI N DESAI@yahoo.com,4/30/2021,U000101,NATION,US,4/6/2021,10019860,1001001,EXL,4/1/2021,PA,M8,M8,N,18301,1,1,,1,3,0,0,0,0,1,2,3,,"4,406,462,209",1,2,0,0,,"7,807,333,262",310,0,0
20 YORK ST,ROCKY RIVER,KRISTINE M DROZD,GREAT LAKES,CLEVELAND,Decile 9-10,KRISTINE M DROZD@gmail.com,4/30/2021,U000101,NATION,US,4/19/2021,10021104,1001001,EXL,4/1/2021,OH,M8,M8,Y,44116,1,1,0,1,2,0,1,2,0,1,1,10,0.5,"3,133,437,784",1,2,0,1,0,"8,107,330,886",13,1,0
